Name,bet_date,Opponent,stat_name,stat_line,est_prob,opponent_rolling_rating_scaled,hit_rate,stat_average,stat_min_l5,stat_max_l5,over,log_pred,correct_log,pts,reb,ast,fg3m
Joel Embiid,2024-01-19T00:00:00Z,ORL,pts,33.5,0.9662765778864572,-0.2009935235153414,0.7,35.17857142857143,20,51,1,1,1,36,7,2,1
Joel Embiid,2024-01-22T00:00:00Z,SAS,pts,35.5,0.9037408920044765,0.6695819835108835,0.6,35.13333333333333,20,51,1,1,1,70,18,5,1
Joel Embiid,2024-01-22T00:00:00Z,SAS,ast,5.5,0.2643583733138031,-1.5222130342444342,0.4,5.933333333333334,2,11,0,0,1,70,18,5,1
Joel Embiid,2024-01-22T00:00:00Z,SAS,fg3m,0.5,0.21327380076440036,1.9046312695650014,0.7,1.1666666666666667,0,3,1,0,1,70,18,5,1
Joel Embiid,2024-01-25T00:00:00Z,IND,ast,5.5,0.2795856310109689,2.4914037333277665,0.39999999999999997,5.903225806451613,2,11,0,0,1,31,7,3,2
Joel Embiid,2024-01-25T00:00:00Z,IND,fg3m,0.5,0.2809017578066696,-0.4032166786923862,0.8,1.1612903225806452,0,3,1,0,0,31,7,3,2
Joel Embiid,2024-01-25T00:00:00Z,IND,reb,11.5,0.5131878671479079,0.4865861952664479,0.4,11.516129032258064,7,18,0,1,0,31,7,3,2
Joel Embiid,2024-01-25T00:00:00Z,IND,pts,36.5,0.9691833554190478,1.0076847145603838,0.5,36.25806451612903,20,70,0,1,0,31,7,3,2
John Collins,2024-01-18T00:00:00Z,OKC,pts,12.5,0.5406867619518174,-0.1779674661399891,0.6,13.763157894736842,4,20,1,1,1,21,4,1,1
John Collins,2024-01-20T00:00:00Z,HOU,pts,11.5,0.46301319138792324,-0.10883486141780556,0.8,13.948717948717949,4,21,0,0,1,7,6,2,0
John Collins,2024-01-23T00:00:00Z,NOP,fg3m,0.5,0.24817519656443374,-0.3735139790935117,0.5,1.325,0,3,0,0,1,14,9,2,0
John Collins,2024-01-23T00:00:00Z,NOP,ast,0.5,0.3061223054221736,0.20704339302582303,1,1,0,3,1,0,0,14,9,2,0
John Collins,2024-01-23T00:00:00Z,NOP,pts,10.5,0.5807291317272405,-0.9817830020034535,0.7,13.775,4,21,1,1,1,14,9,2,0
John Collins,2024-01-23T00:00:00Z,NOP,reb,5.5,0.2648115787245984,-1.0432328530391277,0.6,7.575,3,14,1,0,0,14,9,2,0
John Collins,2024-01-25T00:00:00Z,WAS,fg3m,0.5,0.16677169573622566,-0.49043471005653944,0.4,1.292682926829268,0,3,0,0,1,22,16,1,0
John Collins,2024-01-25T00:00:00Z,WAS,reb,6.5,0.19808579777197804,2.012906786834893,0.4,7.609756097560975,3,14,1,0,0,22,16,1,0
John Collins,2024-01-25T00:00:00Z,WAS,pts,12.5,0.6370217236823685,0.18544274588409915,0.6,13.78048780487805,4,21,1,1,1,22,16,1,0
Jonas Valanciunas,2024-01-17T00:00:00Z,CHA,pts,13.5,0.2362123772895893,1.673537357359942,0.4,13.875,4,29,0,0,1,4,7,0,0
Jonas Valanciunas,2024-01-19T00:00:00Z,PHX,pts,11.5,0.5155160883376672,0.09320857344657024,0.6,13.634146341463415,4,29,1,1,1,16,11,3,0
Jonas Valanciunas,2024-01-23T00:00:00Z,UTA,fg3m,0.5,0.0708362957362854,1.527893127012371,0.5,0.6428571428571429,0,3,1,0,1,17,12,3,1
Jonas Valanciunas,2024-01-23T00:00:00Z,UTA,pts,12.5,0.023582819330532682,0.4734315956520814,0.6,13.69047619047619,4,29,1,0,1,17,12,3,1
Jonas Valanciunas,2024-01-23T00:00:00Z,UTA,ast,1.5,0.13916426635052462,0.46663225188803065,0.5,2.3333333333333335,0,7,1,0,1,17,12,3,1
Jonas Valanciunas,2024-01-23T00:00:00Z,UTA,reb,8.5,0.322505455200316,-0.40460036219950807,0.6,9.476190476190476,3,18,1,0,0,17,12,3,1
Jonathan Kuminga,2024-01-25T00:00:00Z,SAC,ast,1.5,0.07124176565805826,1.7341320811260648,0.7,1.5249999999999997,0,5,1,0,1,31,3,3,2
Jonathan Kuminga,2024-01-25T00:00:00Z,SAC,fg3m,0.5,0.16799517870527625,1.27315767880177,0.6,0.775,0,4,1,0,1,31,3,3,2
Jonathan Kuminga,2024-01-25T00:00:00Z,SAC,reb,5.5,0.30555485763900214,1.9631327182571727,0.5,4.4,1,12,0,0,1,31,3,3,2
Jonathan Kuminga,2024-01-25T00:00:00Z,SAC,pts,16.5,0.9743695966983091,1.756998286815296,0.5,13.9,0,28,1,1,1,31,3,3,2
Jordan Clarkson,2024-01-13T00:00:00Z,LAL,pts,18.5,0.15993808127138986,1.313633846,0.6,17.8,2,37,1,0,1,21,4,4,1
Jordan Clarkson,2024-01-20T00:00:00Z,HOU,pts,17.5,0.374934061634782,0.7562819121192651,0.8,17.87878787878788,2,37,1,0,0,33,12,4,4
Jordan Clarkson,2024-01-23T00:00:00Z,NOP,ast,4.5,0.033348074110768504,-0.26122663469897084,0.5,5.117647058823529,2,11,0,0,1,9,1,1,0
Jordan Clarkson,2024-01-23T00:00:00Z,NOP,reb,3.5,0.1416424836285045,-0.13160165380343292,0.5,3.764705882352941,0,12,0,0,1,9,1,1,0
Jordan Clarkson,2024-01-23T00:00:00Z,NOP,fg3m,1.5,0.17574258800131556,1.6941666770440653,0.6,1.823529411764706,0,5,0,0,1,9,1,1,0
Jordan Clarkson,2024-01-23T00:00:00Z,NOP,pts,19.5,0.6150533461076058,0.9811372942570517,0.6,18.323529411764707,2,37,0,1,0,9,1,1,0
Jordan Clarkson,2024-01-25T00:00:00Z,WAS,reb,3.5,0.05794665041358973,1.4733794372942128,0.4,3.685714285714286,0,12,0,0,1,19,3,8,1
Jordan Clarkson,2024-01-25T00:00:00Z,WAS,ast,4.5,0.05672245810974657,-0.006039946284590579,0.5,5,1,11,1,0,1,19,3,8,1
Jordan Clarkson,2024-01-25T00:00:00Z,WAS,pts,19.5,0.5213705829151621,0.9056226694191436,0.5,18.057142857142857,2,37,0,1,1,19,3,8,1
Jordan Clarkson,2024-01-25T00:00:00Z,WAS,fg3m,1.5,0.22309488672742786,-0.0029356702777890735,0.5,1.7714285714285714,0,5,0,0,1,19,3,8,1
Jordan Hawkins,2024-01-23T00:00:00Z,UTA,reb,1.5,0.27394657624619945,-0.37818101397648457,0.39999999999999997,2.789473684210526,0,7,1,0,1,6,2,0,2
Jordan Poole,2024-01-15T00:00:00Z,DET,pts,19.5,0.22087489962936502,1.3777351975451508,0.4,16.91891891891892,2,30,0,0,1,16,0,2,2
Jordan Poole,2024-01-18T00:00:00Z,NYK,pts,15.5,0.10812854124949334,-0.20501335868035128,0.4,16.894736842105264,2,30,1,0,0,24,4,2,2
Jordan Poole,2024-01-21T00:00:00Z,DEN,reb,2.5,0.3494450515785403,-0.43461197792017414,0.5,2.3,0,5,0,0,1,4,1,0,1
Jordan Poole,2024-01-21T00:00:00Z,DEN,ast,3.5,0.04776855845229844,-0.618519024896269,0.4,3.55,1,8,0,0,1,4,1,0,1
Jordan Poole,2024-01-21T00:00:00Z,DEN,fg3m,1.5,0.019251363328147898,-0.5633642177975362,0.6,1.975,0,8,0,0,1,4,1,0,1
Jordan Poole,2024-01-21T00:00:00Z,DEN,pts,17.5,0.8233925052861717,-1.2657061401465812,0.39999999999999997,17.05,2,30,0,1,0,4,1,0,1
Jordan Poole,2024-01-24T00:00:00Z,MIN,reb,2.5,0.2915973519797533,0.011805164353737707,0.4,2.2682926829268295,0,5,0,0,1,7,2,3,1
Jordan Poole,2024-01-24T00:00:00Z,MIN,ast,2.5,0.03014963307417043,1.8421143352992473,0.3,3.4634146341463414,0,8,1,0,1,7,2,3,1
Jordan Poole,2024-01-24T00:00:00Z,MIN,fg3m,1.5,0.014187057096582923,-0.03726567446134573,0.6,1.951219512195122,0,8,0,0,1,7,2,3,1
Jordan Poole,2024-01-25T00:00:00Z,MIN,reb,2.5,0.2949504786278608,0.011805164353737707,0.4,2.2682926829268295,0,5,0,0,1,18,2,2,3
Jordan Poole,2024-01-25T00:00:00Z,MIN,fg3m,1.5,0.014336942718240544,-0.03726567446134573,0.6,1.951219512195122,0,8,1,0,1,18,2,2,3
Jordan Poole,2024-01-25T00:00:00Z,UTA,reb,2.5,0.37829970001792257,-0.3060654571325211,0.3,2.261904761904762,0,5,0,0,1,18,2,2,3
Jordan Poole,2024-01-25T00:00:00Z,UTA,fg3m,1.5,0.012002240455879505,-0.8158660570060383,0.5,1.9285714285714284,0,8,1,0,1,18,2,2,3
Jordan Poole,2024-01-25T00:00:00Z,UTA,ast,3.5,0.10771499569486055,-1.3991637812228197,0.3,3.4523809523809526,0,8,0,0,1,18,2,2,3
Jordan Poole,2024-01-25T00:00:00Z,UTA,pts,16.5,0.2554330250425939,-0.440819297477753,0.39999999999999997,16.5,2,30,1,0,0,18,2,2,3
Jordan Poole,2024-01-25T00:00:00Z,MIN,ast,2.5,0.030644449699477057,1.8421143352992473,0.3,3.4634146341463414,0,8,0,0,1,18,2,2,3
Josh Giddey,2024-01-20T00:00:00Z,MIN,pts,10.5,0.3246755229547787,-0.8917453280313197,0.5,12,2,23,0,0,1,5,8,4,0
Josh Giddey,2024-01-23T00:00:00Z,POR,fg3m,0.5,0.11315302696478965,0.05535283571570591,0.7,0.975609756097561,0,4,0,0,1,7,5,3,0
Josh Giddey,2024-01-23T00:00:00Z,POR,reb,6.5,0.5215788440424296,-0.508550797593773,0.6,6.2439024390243905,2,12,0,1,0,7,5,3,0
Josh Giddey,2024-01-23T00:00:00Z,POR,ast,4.5,0.027723937238469307,2.103123510781981,0.4,4.634146341463414,1,12,0,0,1,7,5,3,0
Josh Giddey,2024-01-23T00:00:00Z,POR,pts,11.5,0.18751990741757685,-0.5640774385854624,0.4,11.829268292682928,2,23,0,0,1,7,5,3,0
Josh Giddey,2024-01-24T00:00:00Z,SAS,ast,4.5,0.053133475441364965,0.2550004279610269,0.4,4.595238095238095,1,12,0,0,1,12,8,4,0
Josh Giddey,2024-01-24T00:00:00Z,SAS,pts,10.5,0.1543613101222856,-0.12424413465590646,0.4,11.714285714285714,2,23,1,0,1,12,8,4,0
Josh Giddey,2024-01-24T00:00:00Z,SAS,fg3m,0.5,0.07849326878155337,0.08401789205538004,0.6,0.9523809523809523,0,4,0,0,1,12,8,4,0
Josh Hart,2024-01-23T00:00:00Z,BKN,fg3m,0.5,0.22676393374851098,-0.35970247236046105,0.5,0.9047619047619048,0,3,0,0,1,2,5,1,0
Josh Hart,2024-01-23T00:00:00Z,BKN,reb,7.5,0.7945797785340002,-1.118205626581206,0.4,6.476190476190476,1,15,0,1,1,2,5,1,0
Josh Hart,2024-01-23T00:00:00Z,BKN,pts,7.5,0.4725675299762028,-1.1223033329598924,0.6,7.357142857142857,0,17,0,0,1,2,5,1,0
Josh Hart,2024-01-23T00:00:00Z,BKN,ast,2.5,0.030498747673509595,-1.4772378735152363,0.39999999999999997,2.6904761904761907,0,8,0,0,1,2,5,1,0
Josh Richardson,2024-01-17T00:00:00Z,TOR,reb,2.5,0.5549334468995168,-1.7665142946937402,0.4,2.7419354838709675,0,8,0,1,0,5,1,0,1
Jrue Holiday,2024-01-15T00:00:00Z,TOR,reb,6.5,0.7132834780353954,-1.5117693592710058,0.20000000000000004,6.361111111111111,2,12,0,1,1,22,6,7,4
Jrue Holiday,2024-01-19T00:00:00Z,DEN,pts,13.5,0.402594711772979,-0.42882190170990797,0.5,13.263157894736842,5,22,0,0,1,7,2,3,1
Jrue Holiday,2024-01-22T00:00:00Z,DAL,reb,5.5,0.13217715294960414,-0.8609932377993164,0.5,6.17948717948718,2,12,1,0,1,17,7,6,5
Jrue Holiday,2024-01-22T00:00:00Z,DAL,pts,14.5,0.667328125230926,0.5565172376936319,0.3,13.102564102564102,5,22,1,1,1,17,7,6,5
Jrue Holiday,2024-01-22T00:00:00Z,DAL,fg3m,1.5,0.23743257466116377,1.1790827021326,0.6,1.9743589743589745,0,6,1,0,0,17,7,6,5
Jrue Holiday,2024-01-25T00:00:00Z,MIA,ast,4.5,0.5912504456016096,-1.0813063056941823,0.4,4.625,0,10,1,1,1,17,5,5,3
Jrue Holiday,2024-01-25T00:00:00Z,MIA,reb,5.5,0.12581042613494656,0.14471510021773432,0.6,6.2,2,12,0,0,1,17,5,5,3
Julian Champagnie,2024-01-17T00:00:00Z,BOS,reb,2.5,0.24586846919726751,1.4211497055892703,0.4,2.0322580645161294,0,5,1,0,0,9,5,0,1
Julian Champagnie,2024-01-19T00:00:00Z,CHA,pts,7.5,0.5003556891310559,-1.2434020926733313,0.4,6,0,16,1,1,0,9,2,3,1
Julian Champagnie,2024-01-22T00:00:00Z,PHI,pts,7.5,0.9173046272456256,-0.33518909471742175,0.6,6.23529411764706,0,16,1,1,1,12,2,1,3
Julius Randle,2024-01-17T00:00:00Z,HOU,pts,27.5,0.8031059819233558,-1.0797742724147807,0.6,24.15,6,41,1,1,1,31,8,4,4
Julius Randle,2024-01-18T00:00:00Z,HOU,pts,27.5,0.8031059819233558,-1.0797742724147807,0.6,24.15,6,41,0,1,1,21,8,5,3
Julius Randle,2024-01-18T00:00:00Z,WAS,pts,28.5,0.5315113679359788,0.8798901111949661,0.5,24.317073170731707,6,41,0,1,0,21,8,5,3
Julius Randle,2024-01-20T00:00:00Z,TOR,pts,26.5,0.5932702282966243,1.0370265627149762,0.5,24.238095238095237,6,41,0,1,0,18,16,10,3
Julius Randle,2024-01-23T00:00:00Z,BKN,ast,5.5,0.8751122893615035,-1.104337584268095,0.2,4.906976744186046,0,10,1,1,1,30,9,7,2
Julius Randle,2024-01-23T00:00:00Z,BKN,fg3m,2.5,0.7239086464902137,0.10357435753514799,0.5,1.627906976744186,0,4,0,1,1,30,9,7,2
Julius Randle,2024-01-23T00:00:00Z,BKN,reb,9.5,0.13747579643492566,-0.4999421093106803,0.2,9.255813953488373,4,20,0,0,1,30,9,7,2
Julius Randle,2024-01-25T00:00:00Z,DEN,pts,25.5,0.742610076863644,-0.6989549067047124,0.4,24.227272727272727,6,41,0,1,0,17,7,8,1
Julius Randle,2024-01-25T00:00:00Z,DEN,fg3m,2.5,0.7653465592664016,-0.9826000278774646,0.4,1.6363636363636362,0,4,0,1,1,17,7,8,1
Julius Randle,2024-01-25T00:00:00Z,DEN,reb,8.5,0.18609301724648084,0.17956192755557296,0.29999999999999993,9.25,4,20,0,0,1,17,7,8,1
Julius Randle,2024-01-25T00:00:00Z,DEN,ast,4.5,0.943397624595228,-0.8073496630361626,0.9,4.954545454545455,0,10,1,1,1,17,7,8,1
Jusuf Nurkic,2024-01-19T00:00:00Z,NOP,pts,11.5,0.5596338055871751,-0.7145099109397668,0.5,12.394736842105264,3,31,0,1,0,5,15,9,0
Jusuf Nurkic,2024-01-21T00:00:00Z,IND,reb,11.5,0.8699791591999955,-0.2780040090929806,0.6,10.615384615384617,3,22,1,1,1,4,13,4,0
Jusuf Nurkic,2024-01-21T00:00:00Z,IND,ast,2.5,0.16023850626186836,1.283573058826159,0.5,3.5384615384615383,0,9,1,0,1,4,13,4,0
Jusuf Nurkic,2024-01-21T00:00:00Z,IND,pts,11.5,0.002688532276964124,-0.021885653077687136,0.4,12.205128205128204,3,31,0,0,1,4,13,4,0
Jusuf Nurkic,2024-01-21T00:00:00Z,IND,fg3m,0.5,0.1813787154345787,-1.564235873414237,0.3,0.5384615384615385,0,2,0,0,1,4,13,4,0
Jusuf Nurkic,2024-01-22T00:00:00Z,CHI,fg3m,0.5,0.15621147611190145,0.42123690706537126,0.3,0.5250000000000001,0,2,0,0,1,8,7,4,0
Jusuf Nurkic,2024-01-22T00:00:00Z,CHI,pts,10.5,6.046412554968643e-4,-0.2753396709929097,0.3,12,3,31,0,0,1,8,7,4,0
Jusuf Nurkic,2024-01-22T00:00:00Z,CHI,reb,11.5,0.8176929059502697,0.7519430419073115,0.6,10.675,3,22,0,1,0,8,7,4,0
Jusuf Nurkic,2024-01-24T00:00:00Z,DAL,reb,11.5,0.7184002893587651,-0.09015151637101147,0.6,10.585365853658537,3,22,0,1,0,8,5,3,0
Jusuf Nurkic,2024-01-24T00:00:00Z,DAL,ast,3.5,0.6364357973288721,-0.1652434048773146,0.4,3.5609756097560976,0,9,0,1,1,8,5,3,0
Jusuf Nurkic,2024-01-24T00:00:00Z,DAL,fg3m,0.5,0.18597080136425553,0.4380123173157768,0.2,0.5121951219512195,0,2,0,0,1,8,5,3,0
Jusuf Nurkic,2024-01-24T00:00:00Z,DAL,pts,10.5,6.771635114683227e-4,-0.17488136856005762,0.2,11.902439024390244,3,31,0,0,1,8,5,3,0
Karl-Anthony Towns,2024-01-20T00:00:00Z,OKC,pts,21.5,0.6639807152195258,0.20093150443627325,0.8,21.625,7,40,0,1,1,19,11,2,1
Karl-Anthony Towns,2024-01-22T00:00:00Z,CHA,ast,3.5,0.10531218622567644,-0.024635700412436734,0.5,3.024390243902439,0,9,0,0,1,62,8,2,10
Karl-Anthony Towns,2024-01-22T00:00:00Z,CHA,fg3m,2.5,0.4342475399638971,0.11143997583528402,0.4,2.024390243902439,0,5,1,0,0,62,8,2,10
Karl-Anthony Towns,2024-01-22T00:00:00Z,CHA,reb,8.5,0.1707943561365205,-0.4813254789152979,0.2,8.853658536585366,3,17,0,0,1,62,8,2,10
Karl-Anthony Towns,2024-01-22T00:00:00Z,CHA,pts,23.5,0.24586067534273498,-0.5303015052125801,0.4,21.5609756097561,7,40,1,0,0,62,8,2,10
Karl-Anthony Towns,2024-01-25T00:00:00Z,BKN,reb,8.5,0.24387114092938528,0.6150850276106162,0.2,8.767441860465116,3,17,1,0,1,27,10,3,2
Karl-Anthony Towns,2024-01-25T00:00:00Z,BKN,pts,23.5,0.0018679771026013723,0.643548004779024,0.6,22.627906976744185,7,62,1,0,1,27,10,3,2
Karl-Anthony Towns,2024-01-25T00:00:00Z,BKN,fg3m,2.5,0.0558921810406004,-0.36739338060130977,0.5,2.2093023255813953,0,10,0,0,1,27,10,3,2
Karl-Anthony Towns,2024-01-25T00:00:00Z,BKN,ast,3.5,0.03895905136434744,-0.3640679634729823,0.4,3,0,9,0,0,1,27,10,3,2
Kawhi Leonard,2024-01-14T00:00:00Z,MIN,reb,5.5,0.42238827877678525,1.7495410951989494,0.7,6,2,10,1,0,0,26,9,4,2
Kawhi Leonard,2024-01-16T00:00:00Z,OKC,pts,25.5,0.6575730842448261,-1.064203371371606,0.5,24,8,41,0,1,0,16,6,6,3
Kawhi Leonard,2024-01-23T00:00:00Z,LAL,fg3m,1.5,0.2263541720451511,-0.8177819576355426,0.9,2.2972972972972974,0,6,0,0,1,25,11,10,0
Kawhi Leonard,2024-01-23T00:00:00Z,LAL,ast,3.5,0.8132643153210115,-0.14261657226370278,0.6,3.6216216216216215,0,7,1,1,1,25,11,10,0
Kawhi Leonard,2024-01-23T00:00:00Z,LAL,reb,6.5,0.6600477679871529,0.008441280801265374,0.5,6.027027027027027,2,10,1,1,1,25,11,10,0
Kawhi Leonard,2024-01-23T00:00:00Z,LAL,pts,24.5,0.3931416427800004,0.04747599580935944,0.3,23.7027027027027,8,41,1,0,1,25,11,10,0
Keegan Murray,2024-01-18T00:00:00Z,IND,pts,17.5,0.6740938823374732,-0.14975793074439034,0.5,15.861111111111109,4,47,1,1,1,27,9,0,1
Keegan Murray,2024-01-25T00:00:00Z,GSW,pts,15.5,3.597920270644557e-5,1.547033376488457,0.6,16.07894736842105,4,47,0,0,1,14,6,1,2
Keegan Murray,2024-01-25T00:00:00Z,GSW,fg3m,2.5,7.869547517272141e-4,0.9655543551636933,0.5,2.4210526315789473,0,12,0,0,1,14,6,1,2
Keegan Murray,2024-01-25T00:00:00Z,GSW,ast,1.5,0.07713941011724415,2.029653214168182,0.5,1.6052631578947367,0,5,0,0,1,14,6,1,2
Keegan Murray,2024-01-25T00:00:00Z,GSW,reb,5.5,0.23525823111470795,0.38695387996273817,0.6,5.552631578947368,1,12,1,0,1,14,6,1,2
Keldon Johnson,2024-01-19T00:00:00Z,CHA,pts,16.5,0.70219929102216,-0.7773219921771316,0.5,16.594594594594593,5,29,1,1,1,25,4,3,4
Keldon Johnson,2024-01-22T00:00:00Z,PHI,reb,4.5,0.15083660548289604,0.42503588078475785,0.4,5.743589743589744,1,12,0,0,1,8,2,0,0
Keldon Johnson,2024-01-22T00:00:00Z,PHI,ast,2.5,0.04352861147807553,-0.9691606229873314,0.4,3.5641025641025643,0,8,0,0,1,8,2,0,0
Keldon Johnson,2024-01-22T00:00:00Z,PHI,pts,15.5,0.22217741549745262,-0.1563595139947662,0.6,16.871794871794872,5,29,0,0,1,8,2,0,0
Keldon Johnson,2024-01-22T00:00:00Z,PHI,fg3m,1.5,0.059760096246368063,-0.1224341101698727,0.5,1.9487179487179487,0,6,0,0,1,8,2,0,0
Kelly Olynyk,2024-01-13T00:00:00Z,LAL,reb,4.5,0.31034545029779254,1.251601225,0.6,5.236842105,1,12,1,0,1,4,5,2,0
Kelly Olynyk,2024-01-18T00:00:00Z,OKC,pts,6.5,0.2532978104987559,-0.1779674661399891,0.6,8.025,0,27,1,0,1,7,2,4,0
Kelly Olynyk,2024-01-20T00:00:00Z,HOU,pts,6.5,0.2535720227941404,-0.10883486141780556,0.6,8,0,27,0,0,1,6,3,1,0
Kelly Olynyk,2024-01-23T00:00:00Z,NOP,reb,3.5,0.07505836438809556,-1.0432328530391277,0.5,5.119047619047619,1,12,0,0,1,9,3,2,0
Kelly Olynyk,2024-01-23T00:00:00Z,NOP,ast,3.5,0.004448379452066691,0.20704339302582303,0.6,4.380952380952381,0,13,0,0,1,9,3,2,0
Kelly Olynyk,2024-01-23T00:00:00Z,NOP,fg3m,0.5,0.08871080811048859,-0.3735139790935117,0.4,0.7142857142857142,0,3,0,0,1,9,3,2,0
Kelly Olynyk,2024-01-23T00:00:00Z,NOP,pts,6.5,1.7166294228335724e-4,-0.9817830020034535,0.5,7.9523809523809526,0,27,1,0,1,9,3,2,0
Kelly Olynyk,2024-01-25T00:00:00Z,WAS,fg3m,0.5,0.11095788143620053,-0.49043471005653944,0.4,0.6976744186046512,0,3,1,0,0,19,4,2,3
Kelly Olynyk,2024-01-25T00:00:00Z,WAS,reb,3.5,0.04588351639330094,2.012906786834893,0.39999999999999997,5.069767441860465,1,12,1,0,1,19,4,2,3
Kelly Olynyk,2024-01-25T00:00:00Z,WAS,pts,6.5,0.001545643066787657,0.18544274588409915,0.5,7.976744186046512,0,27,1,0,0,19,4,2,3
Kelly Olynyk,2024-01-25T00:00:00Z,WAS,ast,3.5,0.00741922473012418,0.368824446471472,0.5,4.325581395348837,0,13,0,0,1,19,4,2,3
Kelly Oubre Jr.,2024-01-22T00:00:00Z,SAS,pts,12.5,0.04037549795561393,0.18354849659564645,0.5,12.896551724137932,3,27,0,0,1,8,3,0,0
Kelly Oubre Jr.,2024-01-22T00:00:00Z,SAS,fg3m,1.5,0.06413599791890753,0.21588916074790412,0.4,1.6896551724137931,0,6,0,0,1,8,3,0,0
Kentavious Caldwell-Pope,2024-01-19T00:00:00Z,BOS,pts,9.5,0.40407771980506063,-0.49320305731180286,0.6,10.225,3,20,0,0,1,5,5,1,1
Kentavious Caldwell-Pope,2024-01-21T00:00:00Z,WAS,ast,2.5,0.02529008969815741,-0.44978952064354655,0.3,2.4878048780487805,0,8,1,0,1,10,3,3,1
Kentavious Caldwell-Pope,2024-01-21T00:00:00Z,WAS,pts,10.5,0.24978513323217988,0.34394847704686415,0.5,10.097560975609756,3,20,0,0,1,10,3,3,1
Kentavious Caldwell-Pope,2024-01-21T00:00:00Z,WAS,reb,3.5,0.5876705060376601,1.9559105785865958,0.29999999999999993,2.3170731707317076,0,5,0,1,1,10,3,3,1
Kentavious Caldwell-Pope,2024-01-23T00:00:00Z,IND,pts,9.5,0.19145832614679503,0.09721694325030437,0.6,10.095238095238095,3,20,1,0,1,14,5,0,2
Kentavious Caldwell-Pope,2024-01-23T00:00:00Z,IND,ast,2.5,0.025293266457212304,-0.3801151447401161,0.4,2.5,0,8,0,0,1,14,5,0,2
Kentavious Caldwell-Pope,2024-01-23T00:00:00Z,IND,fg3m,1.5,0.2821691889966642,-0.2135510399653885,0.5,1.5,0,4,1,0,1,14,5,0,2
Kentavious Caldwell-Pope,2024-01-23T00:00:00Z,IND,reb,2.5,0.7417249308225353,-1.126104589199779,0.7,2.333333333333333,0,5,1,1,1,14,5,0,2
Kentavious Caldwell-Pope,2024-01-25T00:00:00Z,NYK,pts,9.5,0.3132900419050677,-2.162998189882353,0.7,10.186046511627907,3,20,0,0,1,5,0,0,1
Kentavious Caldwell-Pope,2024-01-25T00:00:00Z,NYK,reb,2.5,0.7862014575886316,-0.27185151735735974,0.7,2.3953488372093026,0,5,0,1,0,5,0,0,1
Kentavious Caldwell-Pope,2024-01-25T00:00:00Z,NYK,ast,1.5,0.0174978586644403,-1.1768603029899136,0.5,2.441860465116279,0,8,0,0,1,5,0,0,1
Kevin Durant,2024-01-16T00:00:00Z,SAC,pts,26.5,0.9959960437784351,3.110507120221753,0.5,29,16,41,1,1,1,27,5,4,4
Kevin Durant,2024-01-19T00:00:00Z,NOP,pts,25.5,0.9390664457090497,-1.6238786516861163,0.5,28.939393939393938,16,41,1,1,1,26,5,2,3
Kevin Durant,2024-01-21T00:00:00Z,IND,pts,27.5,0.9731912429250774,0.2610050132141913,0.2,28.852941176470587,16,41,1,1,1,40,9,2,4
Kevin Durant,2024-01-21T00:00:00Z,IND,reb,6.5,0.30868739648051047,0.7532214144595579,0.4,6.235294117647059,2,11,1,0,0,40,9,2,4
Kevin Durant,2024-01-21T00:00:00Z,IND,ast,4.5,0.0021074915203585062,-0.19590725681212717,0.7,5.676470588235294,1,16,0,0,1,40,9,2,4
Kevin Durant,2024-01-22T00:00:00Z,CHI,ast,4.5,4.4095670737809436e-4,0.6364742347060254,0.6,5.571428571428571,1,16,1,0,1,43,6,8,6
Kevin Durant,2024-01-22T00:00:00Z,CHI,pts,28.5,0.9300102962419432,0.07874556888120635,0.3,29.17142857142857,16,41,1,1,1,43,6,8,6
Kevin Durant,2024-01-24T00:00:00Z,DAL,fg3m,2.5,0.7381217086459128,-0.7542984695319098,0.6,2.361111111111111,0,6,0,1,0,12,10,7,0
Kevin Durant,2024-01-24T00:00:00Z,DAL,ast,4.5,0.0012739225986356385,0.5885288760010703,0.6,5.638888888888889,1,16,1,0,1,12,10,7,0
Kevin Durant,2024-01-24T00:00:00Z,DAL,pts,29.5,0.9034555008257072,0.5732520033706118,0.4,29.555555555555557,16,43,0,1,0,12,10,7,0
Kevin Huerter,2024-01-25T00:00:00Z,GSW,ast,2.5,0.15525845284906484,-0.05107149846556797,0.6,2.55,0,7,1,0,1,12,10,4,3
Kevin Huerter,2024-01-25T00:00:00Z,GSW,reb,3.5,0.16078386325500932,-0.8310967956434994,0.3,3.625,0,10,1,0,0,12,10,4,3
Kevon Looney,2024-01-25T00:00:00Z,SAC,pts,4.5,0.7525901154721503,-0.3797717326719213,0.8,5.560975609756097,0,13,0,1,1,4,3,2,0
Kevon Looney,2024-01-25T00:00:00Z,SAC,ast,1.5,0.08598746103275585,-0.5415159852063582,0.5,2.3658536585365857,0,7,1,0,1,4,3,2,0
Kevon Looney,2024-01-25T00:00:00Z,SAC,reb,5.5,0.04818263000634118,0.2578287283439235,0.39999999999999997,7.097560975609756,3,16,0,0,1,4,3,2,0
Keyonte George,2024-01-18T00:00:00Z,OKC,pts,10.5,0.19060007829750955,-0.4332199596648398,0.6,11.277777777777779,0,30,0,0,1,3,1,2,1
Keyonte George,2024-01-20T00:00:00Z,HOU,pts,9.5,0.049752094693556674,0.7665367848265777,0.5,11.054054054054054,0,30,0,0,1,3,1,2,1
