,participant_name,market,description,handicap
807,Grayson Allen,player_rebounds_over_under,Grayson Allen - Alt Rebounds,0.5
808,Grayson Allen,player_rebounds_over_under,Grayson Allen - Alt Rebounds,1.5
809,Grayson Allen,player_rebounds_over_under,Grayson Allen - Alt Rebounds,2.5
810,Grayson Allen,player_rebounds_over_under,Grayson Allen - Alt Rebounds,3.5
811,Grayson Allen,player_rebounds_over_under,Grayson Allen - Alt Rebounds,4.5
812,Grayson Allen,player_rebounds_over_under,Grayson Allen - Alt Rebounds,5.5
813,Grayson Allen,player_rebounds_over_under,Grayson Allen - Rebounds,3.5
814,Jordan Poole,player_rebounds_over_under,Jordan Poole - Rebounds,2.5
815,Jusuf Nurkic,player_rebounds_over_under,Jusuf Nurkic - Alt Rebounds,10.5
816,Jusuf Nurkic,player_rebounds_over_under,Jusuf Nurkic - Alt Rebounds,11.5
817,Jusuf Nurkic,player_rebounds_over_under,Jusuf Nurkic - Alt Rebounds,12.5
818,Jusuf Nurkic,player_rebounds_over_under,Jusuf Nurkic - Alt Rebounds,13.5
819,Jusuf Nurkic,player_rebounds_over_under,Jusuf Nurkic - Alt Rebounds,6.5
820,Jusuf Nurkic,player_rebounds_over_under,Jusuf Nurkic - Alt Rebounds,7.5
821,Jusuf Nurkic,player_rebounds_over_under,Jusuf Nurkic - Alt Rebounds,8.5
822,Jusuf Nurkic,player_rebounds_over_under,Jusuf Nurkic - Alt Rebounds,9.5
823,,player_rebounds_over_under,Jusuf Nurkic - Rebounds,10.5
824,Jusuf Nurkic,player_rebounds_over_under,Jusuf Nurkic - Rebounds,11.5
825,Kevin Durant,player_rebounds_over_under,Kevin Durant - Alt Rebounds,2.5
826,Kevin Durant,player_rebounds_over_under,Kevin Durant - Alt Rebounds,3.5
827,Kevin Durant,player_rebounds_over_under,Kevin Durant - Alt Rebounds,4.5
828,Kevin Durant,player_rebounds_over_under,Kevin Durant - Alt Rebounds,5.5
829,Kevin Durant,player_rebounds_over_under,Kevin Durant - Alt Rebounds,6.5
830,Kevin Durant,player_rebounds_over_under,Kevin Durant - Alt Rebounds,7.5
831,Kevin Durant,player_rebounds_over_under,Kevin Durant - Alt Rebounds,8.5
832,Kevin Durant,player_rebounds_over_under,Kevin Durant - Rebounds,6.5
833,Tyus Jones,player_rebounds_over_under,Tyus Jones - Rebounds,2.5
834,Bradley Beal,player_rebounds_over_under,Bradley Beal - Alt Rebounds,3.5
835,Bradley Beal,player_rebounds_over_under,Bradley Beal - Alt Rebounds,4.5
836,Bradley Beal,player_rebounds_over_under,Bradley Beal - Alt Rebounds,5.5
837,Bradley Beal,player_rebounds_over_under,Bradley Beal - Rebounds,4.5
838,Daniel Gafford,player_rebounds_over_under,Daniel Gafford - Alt Rebounds,10.5
839,Daniel Gafford,player_rebounds_over_under,Daniel Gafford - Alt Rebounds,6.5
840,Daniel Gafford,player_rebounds_over_under,Daniel Gafford - Alt Rebounds,7.5
841,Daniel Gafford,player_rebounds_over_under,Daniel Gafford - Alt Rebounds,8.5
842,Daniel Gafford,player_rebounds_over_under,Daniel Gafford - Alt Rebounds,9.5
843,,player_rebounds_over_under,Daniel Gafford - Rebounds,8.5
844,Daniel Gafford,player_rebounds_over_under,Daniel Gafford - Rebounds,9.5
845,Deni Avdija,player_rebounds_over_under,Deni Avdija - Alt Rebounds,5.5
846,Deni Avdija,player_rebounds_over_under,Deni Avdija - Alt Rebounds,6.5
847,Deni Avdija,player_rebounds_over_under,Deni Avdija - Alt Rebounds,7.5
848,Deni Avdija,player_rebounds_over_under,Deni Avdija - Alt Rebounds,8.5
849,Deni Avdija,player_rebounds_over_under,Deni Avdija - Rebounds,7.5
850,Devin Booker,player_rebounds_over_under,Devin Booker - Alt Rebounds,3.5
851,Devin Booker,player_rebounds_over_under,Devin Booker - Alt Rebounds,4.5
852,Devin Booker,player_rebounds_over_under,Devin Booker - Alt Rebounds,5.5
853,Devin Booker,player_rebounds_over_under,Devin Booker - Rebounds,4.5
854,Grayson Allen,player_rebounds_over_under,Grayson Allen - Alt Rebounds,2.5
855,Grayson Allen,player_rebounds_over_under,Grayson Allen - Alt Rebounds,3.5
856,Grayson Allen,player_rebounds_over_under,Grayson Allen - Alt Rebounds,4.5
857,Grayson Allen,player_rebounds_over_under,Grayson Allen - Rebounds,3.5
858,Jordan Poole,player_rebounds_over_under,Jordan Poole - Rebounds,2.5
859,Jusuf Nurkic,player_rebounds_over_under,Jusuf Nurkic - Alt Rebounds,10.5
860,Jusuf Nurkic,player_rebounds_over_under,Jusuf Nurkic - Alt Rebounds,11.5
861,Jusuf Nurkic,player_rebounds_over_under,Jusuf Nurkic - Alt Rebounds,12.5
862,Jusuf Nurkic,player_rebounds_over_under,Jusuf Nurkic - Alt Rebounds,8.5
863,Jusuf Nurkic,player_rebounds_over_under,Jusuf Nurkic - Alt Rebounds,9.5
864,,player_rebounds_over_under,Jusuf Nurkic - Rebounds,10.5
865,Jusuf Nurkic,player_rebounds_over_under,Jusuf Nurkic - Rebounds,11.5
866,Kevin Durant,player_rebounds_over_under,Kevin Durant - Alt Rebounds,4.5
867,Kevin Durant,player_rebounds_over_under,Kevin Durant - Alt Rebounds,5.5
868,Kevin Durant,player_rebounds_over_under,Kevin Durant - Alt Rebounds,6.5
869,Kevin Durant,player_rebounds_over_under,Kevin Durant - Alt Rebounds,7.5
870,Kevin Durant,player_rebounds_over_under,Kevin Durant - Rebounds,6.5
871,Tyus Jones,player_rebounds_over_under,Tyus Jones - Rebounds,2.5
872,Bradley Beal,player_threes_over_under,Bradley Beal - Alt Threes,0.5
873,Bradley Beal,player_threes_over_under,Bradley Beal - Alt Threes,1.5
874,,player_threes_over_under,Bradley Beal - Alt Threes,2.5
875,Bradley Beal,player_threes_over_under,Bradley Beal - Made Threes,1.5
876,Deni Avdija,player_threes_over_under,Deni Avdija - Alt Threes,0.5
877,Deni Avdija,player_threes_over_under,Deni Avdija - Alt Threes,1.5
878,Deni Avdija,player_threes_over_under,Deni Avdija - Made Threes,1.5
879,Devin Booker,player_threes_over_under,Devin Booker - Alt Threes,0.5
880,Devin Booker,player_threes_over_under,Devin Booker - Alt Threes,1.5
881,Devin Booker,player_threes_over_under,Devin Booker - Alt Threes,2.5
882,Devin Booker,player_threes_over_under,Devin Booker - Alt Threes,3.5
883,Devin Booker,player_threes_over_under,Devin Booker - Made Threes,2.5
884,Eric Gordon,player_threes_over_under,Eric Gordon - Alt Threes,0.5
885,Eric Gordon,player_threes_over_under,Eric Gordon - Alt Threes,1.5
886,Eric Gordon,player_threes_over_under,Eric Gordon - Alt Threes,2.5
887,Eric Gordon,player_threes_over_under,Eric Gordon - Made Threes,1.5
888,Grayson Allen,player_threes_over_under,Grayson Allen - Alt Threes,0.5
889,Grayson Allen,player_threes_over_under,Grayson Allen - Alt Threes,1.5
890,Grayson Allen,player_threes_over_under,Grayson Allen - Alt Threes,2.5
891,Grayson Allen,player_threes_over_under,Grayson Allen - Made Threes,1.5
892,Jordan Poole,player_threes_over_under,Jordan Poole - Alt Threes,0.5
893,Jordan Poole,player_threes_over_under,Jordan Poole - Alt Threes,1.5
894,Jordan Poole,player_threes_over_under,Jordan Poole - Alt Threes,2.5
895,Jordan Poole,player_threes_over_under,Jordan Poole - Alt Threes,3.5
896,Jordan Poole,player_threes_over_under,Jordan Poole - Made Threes,2.5
897,Kevin Durant,player_threes_over_under,Kevin Durant - Alt Threes,0.5
898,Kevin Durant,player_threes_over_under,Kevin Durant - Alt Threes,1.5
899,Kevin Durant,player_threes_over_under,Kevin Durant - Alt Threes,2.5
900,Kevin Durant,player_threes_over_under,Kevin Durant - Made Threes,2.5
901,Tyus Jones,player_threes_over_under,Tyus Jones - Alt Threes,0.5
902,Tyus Jones,player_threes_over_under,Tyus Jones - Alt Threes,1.5
903,Tyus Jones,player_threes_over_under,Tyus Jones - Made Threes,1.5
904,Bradley Beal,player_threes_over_under,Bradley Beal - Alt Threes,1.5
905,Bradley Beal,player_threes_over_under,Bradley Beal - Alt Threes,2.5
906,Bradley Beal,player_threes_over_under,Bradley Beal - Alt Threes,3.5
907,Bradley Beal,player_threes_over_under,Bradley Beal - Made Threes,1.5
908,Deni Avdija,player_threes_over_under,Deni Avdija - Alt Threes,0.5
909,Deni Avdija,player_threes_over_under,Deni Avdija - Alt Threes,1.5
910,Deni Avdija,player_threes_over_under,Deni Avdija - Alt Threes,2.5
911,Deni Avdija,player_threes_over_under,Deni Avdija - Alt Threes,3.5
912,Deni Avdija,player_threes_over_under,Deni Avdija - Made Threes,1.5
913,Devin Booker,player_threes_over_under,Devin Booker - Alt Threes,1.5
914,Devin Booker,player_threes_over_under,Devin Booker - Alt Threes,2.5
915,Devin Booker,player_threes_over_under,Devin Booker - Alt Threes,3.5
916,Devin Booker,player_threes_over_under,Devin Booker - Alt Threes,4.5
917,Devin Booker,player_threes_over_under,Devin Booker - Alt Threes,5.5
918,Devin Booker,player_threes_over_under,Devin Booker - Made Threes,2.5
919,Eric Gordon,player_threes_over_under,Eric Gordon - Alt Threes,1.5
920,Eric Gordon,player_threes_over_under,Eric Gordon - Alt Threes,2.5
921,Eric Gordon,player_threes_over_under,Eric Gordon - Alt Threes,3.5
922,Eric Gordon,player_threes_over_under,Eric Gordon - Alt Threes,4.5
923,Eric Gordon,player_threes_over_under,Eric Gordon - Made Threes,1.5
924,Grayson Allen,player_threes_over_under,Grayson Allen - Alt Threes,1.5
925,Grayson Allen,player_threes_over_under,Grayson Allen - Alt Threes,2.5
926,Grayson Allen,player_threes_over_under,Grayson Allen - Alt Threes,3.5
927,Grayson Allen,player_threes_over_under,Grayson Allen - Alt Threes,4.5
928,Grayson Allen,player_threes_over_under,Grayson Allen - Made Threes,1.5
929,Jordan Poole,player_threes_over_under,Jordan Poole - Alt Threes,1.5
930,Jordan Poole,player_threes_over_under,Jordan Poole - Alt Threes,2.5
931,Jordan Poole,player_threes_over_under,Jordan Poole - Alt Threes,3.5
932,Jordan Poole,player_threes_over_under,Jordan Poole - Alt Threes,4.5
933,Jordan Poole,player_threes_over_under,Jordan Poole - Alt Threes,5.5
934,Jordan Poole,player_threes_over_under,Jordan Poole - Made Threes,2.5
935,Kevin Durant,player_threes_over_under,Kevin Durant - Alt Threes,1.5
936,Kevin Durant,player_threes_over_under,Kevin Durant - Alt Threes,2.5
937,Kevin Durant,player_threes_over_under,Kevin Durant - Alt Threes,3.5
938,Kevin Durant,player_threes_over_under,Kevin Durant - Alt Threes,4.5
939,Kevin Durant,player_threes_over_under,Kevin Durant - Made Threes,2.5
940,Tyus Jones,player_threes_over_under,Tyus Jones - Alt Threes,1.5
941,Tyus Jones,player_threes_over_under,Tyus Jones - Alt Threes,2.5
942,Tyus Jones,player_threes_over_under,Tyus Jones - Alt Threes,3.5
943,Tyus Jones,player_threes_over_under,Tyus Jones - Made Threes,1.5
944,Derrick White,player_points_over_under,Derrick White - Points,15.5
945,Jaylen Brown,player_points_over_under,Jaylen Brown - Points,18.5
946,,player_points_over_under,Jaylen Brown - Points,19.5
947,Jayson Tatum,player_points_over_under,Jayson Tatum - Points,25.5
948,,player_points_over_under,Jayson Tatum - Points,26.5
949,Jrue Holiday,player_points_over_under,Jrue Holiday - Points,12.5
950,Kristaps Porzingis,player_points_over_under,Kristaps Porzingis - Points,18.5
951,Derrick White,player_points_over_under,Derrick White - Points,15.5
952,Jaylen Brown,player_points_over_under,Jaylen Brown - Points,18.5
953,,player_points_over_under,Jaylen Brown - Points,19.5
954,Jayson Tatum,player_points_over_under,Jayson Tatum - Points,25.5
955,,player_points_over_under,Jayson Tatum - Points,26.5
956,Jrue Holiday,player_points_over_under,Jrue Holiday - Points,12.5
957,Kristaps Porzingis,player_points_over_under,Kristaps Porzingis - Points,18.5
958,Derrick White,player_assists_over_under,Derrick White - Assists,3.5
959,Jaylen Brown,player_assists_over_under,Jaylen Brown - Assists,3.5
960,Jayson Tatum,player_assists_over_under,Jayson Tatum - Assists,4.5
961,Jrue Holiday,player_assists_over_under,Jrue Holiday - Assists,4.5
962,,player_assists_over_under,Kristaps Porzingis - Assists,2.5
963,Derrick White,player_assists_over_under,Derrick White - Assists,3.5
964,Jaylen Brown,player_assists_over_under,Jaylen Brown - Assists,3.5
965,Jayson Tatum,player_assists_over_under,Jayson Tatum - Assists,4.5
966,Jrue Holiday,player_assists_over_under,Jrue Holiday - Assists,4.5
967,,player_assists_over_under,Kristaps Porzingis - Assists,2.5
968,Derrick White,player_rebounds_over_under,Derrick White - Rebounds,3.5
969,Jaylen Brown,player_rebounds_over_under,Jaylen Brown - Rebounds,5.5
970,Jayson Tatum,player_rebounds_over_under,Jayson Tatum - Rebounds,8.5
971,,player_rebounds_over_under,Jrue Holiday - Rebounds,4.5
972,Jrue Holiday,player_rebounds_over_under,Jrue Holiday - Rebounds,5.5
973,Kristaps Porzingis,player_rebounds_over_under,Kristaps Porzingis - Rebounds,7.5
974,Derrick White,player_rebounds_over_under,Derrick White - Rebounds,3.5
975,Jaylen Brown,player_rebounds_over_under,Jaylen Brown - Rebounds,5.5
976,Jayson Tatum,player_rebounds_over_under,Jayson Tatum - Rebounds,8.5
977,,player_rebounds_over_under,Jrue Holiday - Rebounds,4.5
978,Jrue Holiday,player_rebounds_over_under,Jrue Holiday - Rebounds,5.5
979,Kristaps Porzingis,player_rebounds_over_under,Kristaps Porzingis - Rebounds,7.5
980,Derrick White,player_threes_over_under,Derrick White - Made Threes,2.5
981,Jaylen Brown,player_threes_over_under,Jaylen Brown - Made Threes,1.5
982,Jayson Tatum,player_threes_over_under,Jayson Tatum - Made Threes,2.5
983,Jrue Holiday,player_threes_over_under,Jrue Holiday - Made Threes,1.5
984,Kristaps Porzingis,player_threes_over_under,Kristaps Porzingis - Made Threes,1.5
985,Derrick White,player_threes_over_under,Derrick White - Made Threes,2.5
986,Jaylen Brown,player_threes_over_under,Jaylen Brown - Made Threes,1.5
987,Jayson Tatum,player_threes_over_under,Jayson Tatum - Made Threes,2.5
988,Jrue Holiday,player_threes_over_under,Jrue Holiday - Made Threes,1.5
989,Kristaps Porzingis,player_threes_over_under,Kristaps Porzingis - Made Threes,1.5
990,Brandon Miller,player_points_over_under,Brandon Miller - Points,22.5
991,,player_points_over_under,Brandon Miller - Points,23.5
992,Bryce Mcgowens,player_points_over_under,Bryce McGowens - Points,8.5
993,Cody Martin,player_points_over_under,Cody Martin - Points,9.5
994,,player_points_over_under,Miles Bridges - Points,25.5
995,Miles Bridges,player_points_over_under,Miles Bridges - Points,26.5
996,Nick Richards,player_points_over_under,Nick Richards - Points,11.5
997,,player_points_over_under,Nick Richards - Points,12.5
998,Pascal Siakam,player_points_over_under,Pascal Siakam - Points,21.5
999,Pascal Siakam,player_points_over_under,Pascal Siakam - Points,22.5
1000,Brandon Miller,player_points_over_under,Brandon Miller - Points,22.5
1001,,player_points_over_under,Brandon Miller - Points,23.5
1002,Bryce Mcgowens,player_points_over_under,Bryce McGowens - Points,8.5
1003,Cody Martin,player_points_over_under,Cody Martin - Points,9.5
1004,,player_points_over_under,Miles Bridges - Points,25.5
1005,Miles Bridges,player_points_over_under,Miles Bridges - Points,26.5
1006,Nick Richards,player_points_over_under,Nick Richards - Points,11.5
1007,,player_points_over_under,Nick Richards - Points,12.5
1008,Pascal Siakam,player_points_over_under,Pascal Siakam - Points,21.5
1009,Pascal Siakam,player_points_over_under,Pascal Siakam - Points,22.5
1010,Brandon Miller,player_assists_over_under,Brandon Miller - Assists,3.5
1011,Cody Martin,player_assists_over_under,Cody Martin - Assists,4.5
1012,Miles Bridges,player_assists_over_under,Miles Bridges - Assists,4.5
1013,,player_assists_over_under,Pascal Siakam - Assists,3.5
1014,Pascal Siakam,player_assists_over_under,Pascal Siakam - Assists,4.5
1015,Brandon Miller,player_assists_over_under,Brandon Miller - Assists,3.5
1016,Cody Martin,player_assists_over_under,Cody Martin - Assists,4.5
1017,Miles Bridges,player_assists_over_under,Miles Bridges - Assists,4.5
1018,,player_assists_over_under,Pascal Siakam - Assists,3.5
1019,Pascal Siakam,player_assists_over_under,Pascal Siakam - Assists,4.5
1020,Brandon Miller,player_rebounds_over_under,Brandon Miller - Rebounds,4.5
1021,Cody Martin,player_rebounds_over_under,Cody Martin - Rebounds,3.5
1022,,player_rebounds_over_under,Cody Martin - Rebounds,4.5
1023,Miles Bridges,player_rebounds_over_under,Miles Bridges - Rebounds,8.5
1024,Nick Richards,player_rebounds_over_under,Nick Richards - Rebounds,9.5
1025,,player_rebounds_over_under,Nick Richards - Rebounds,10.5
1026,Pascal Siakam,player_rebounds_over_under,Pascal Siakam - Rebounds,6.5
1027,Brandon Miller,player_rebounds_over_under,Brandon Miller - Rebounds,4.5
1028,Cody Martin,player_rebounds_over_under,Cody Martin - Rebounds,3.5
1029,,player_rebounds_over_under,Cody Martin - Rebounds,4.5
1030,Miles Bridges,player_rebounds_over_under,Miles Bridges - Rebounds,8.5
1031,Nick Richards,player_rebounds_over_under,Nick Richards - Rebounds,9.5
1032,,player_rebounds_over_under,Nick Richards - Rebounds,10.5
1033,Pascal Siakam,player_rebounds_over_under,Pascal Siakam - Rebounds,6.5
1034,Brandon Miller,player_threes_over_under,Brandon Miller - Made Threes,2.5
1035,Cody Martin,player_threes_over_under,Cody Martin - Made Threes,0.5
1036,Miles Bridges,player_threes_over_under,Miles Bridges - Made Threes,2.5
1037,Pascal Siakam,player_threes_over_under,Pascal Siakam - Made Threes,0.5
1038,Brandon Miller,player_threes_over_under,Brandon Miller - Made Threes,2.5
1039,Cody Martin,player_threes_over_under,Cody Martin - Made Threes,0.5
1040,Miles Bridges,player_threes_over_under,Miles Bridges - Made Threes,2.5
1041,Pascal Siakam,player_threes_over_under,Pascal Siakam - Made Threes,0.5
1042,Bam Adebayo,player_points_over_under,Bam Adebayo - Alt Points,11.5
1043,Bam Adebayo,player_points_over_under,Bam Adebayo - Alt Points,12.5
1044,Bam Adebayo,player_points_over_under,Bam Adebayo - Alt Points,13.5
1045,Bam Adebayo,player_points_over_under,Bam Adebayo - Alt Points,14.5
1046,Bam Adebayo,player_points_over_under,Bam Adebayo - Alt Points,15.5
1047,Bam Adebayo,player_points_over_under,Bam Adebayo - Alt Points,16.5
1048,Bam Adebayo,player_points_over_under,Bam Adebayo - Alt Points,17.5
1049,Bam Adebayo,player_points_over_under,Bam Adebayo - Alt Points,18.5
1050,Bam Adebayo,player_points_over_under,Bam Adebayo - Alt Points,19.5
1051,Bam Adebayo,player_points_over_under,Bam Adebayo - Alt Points,20.5
1052,Bam Adebayo,player_points_over_under,Bam Adebayo - Alt Points,21.5
1053,Bam Adebayo,player_points_over_under,Bam Adebayo - Alt Points,22.5
1054,,player_points_over_under,Bam Adebayo - Points,17.5
1055,Bam Adebayo,player_points_over_under,Bam Adebayo - Points,18.5
1056,Caleb Martin,player_points_over_under,Caleb Martin - Points,9.5
1057,Jaime Jaquez,player_points_over_under,Jaime Jaquez Jr. - Points,9.5
1058,James Harden,player_points_over_under,James Harden - Alt Points,10.5
1059,James Harden,player_points_over_under,James Harden - Alt Points,11.5
1060,James Harden,player_points_over_under,James Harden - Alt Points,12.5
1061,James Harden,player_points_over_under,James Harden - Alt Points,13.5
1062,James Harden,player_points_over_under,James Harden - Alt Points,14.5
1063,James Harden,player_points_over_under,James Harden - Alt Points,15.5
1064,James Harden,player_points_over_under,James Harden - Alt Points,16.5
1065,James Harden,player_points_over_under,James Harden - Alt Points,17.5
1066,James Harden,player_points_over_under,James Harden - Alt Points,18.5
1067,James Harden,player_points_over_under,James Harden - Alt Points,19.5
1068,James Harden,player_points_over_under,James Harden - Alt Points,20.5
1069,James Harden,player_points_over_under,James Harden - Alt Points,9.5
1070,,player_points_over_under,James Harden - Points,15.5
1071,James Harden,player_points_over_under,James Harden - Points,16.5
1072,Jimmy Butler,player_points_over_under,Jimmy Butler - Alt Points,12.5
1073,Jimmy Butler,player_points_over_under,Jimmy Butler - Alt Points,13.5
1074,Jimmy Butler,player_points_over_under,Jimmy Butler - Alt Points,14.5
1075,Jimmy Butler,player_points_over_under,Jimmy Butler - Alt Points,15.5
1076,Jimmy Butler,player_points_over_under,Jimmy Butler - Alt Points,16.5
1077,Jimmy Butler,player_points_over_under,Jimmy Butler - Alt Points,17.5
1078,Jimmy Butler,player_points_over_under,Jimmy Butler - Alt Points,18.5
1079,Jimmy Butler,player_points_over_under,Jimmy Butler - Alt Points,19.5
1080,Jimmy Butler,player_points_over_under,Jimmy Butler - Alt Points,20.5
1081,Jimmy Butler,player_points_over_under,Jimmy Butler - Alt Points,21.5
1082,Jimmy Butler,player_points_over_under,Jimmy Butler - Alt Points,22.5
1083,Jimmy Butler,player_points_over_under,Jimmy Butler - Alt Points,23.5
1084,Jimmy Butler,player_points_over_under,Jimmy Butler - Alt Points,24.5
1085,Jimmy Butler,player_points_over_under,Jimmy Butler - Alt Points,25.5
1086,Jimmy Butler,player_points_over_under,Jimmy Butler - Points,20.5
1087,Josh Richardson,player_points_over_under,Josh Richardson - Points,8.5
1088,Kawhi Leonard,player_points_over_under,Kawhi Leonard - Alt Points,17.5
1089,Kawhi Leonard,player_points_over_under,Kawhi Leonard - Alt Points,18.5
1090,Kawhi Leonard,player_points_over_under,Kawhi Leonard - Alt Points,19.5
1091,Kawhi Leonard,player_points_over_under,Kawhi Leonard - Alt Points,20.5
1092,Kawhi Leonard,player_points_over_under,Kawhi Leonard - Alt Points,21.5
1093,Kawhi Leonard,player_points_over_under,Kawhi Leonard - Alt Points,22.5
1094,Kawhi Leonard,player_points_over_under,Kawhi Leonard - Alt Points,23.5
1095,Kawhi Leonard,player_points_over_under,Kawhi Leonard - Alt Points,24.5
1096,Kawhi Leonard,player_points_over_under,Kawhi Leonard - Alt Points,25.5
1097,Kawhi Leonard,player_points_over_under,Kawhi Leonard - Alt Points,26.5
1098,Kawhi Leonard,player_points_over_under,Kawhi Leonard - Alt Points,27.5
1099,Kawhi Leonard,player_points_over_under,Kawhi Leonard - Alt Points,28.5
1100,Kawhi Leonard,player_points_over_under,Kawhi Leonard - Alt Points,29.5
1101,Kawhi Leonard,player_points_over_under,Kawhi Leonard - Alt Points,30.5
1102,,player_points_over_under,Kawhi Leonard - Alt Points,31.5
1103,,player_points_over_under,Kawhi Leonard - Alt Points,32.5
1104,Kawhi Leonard,player_points_over_under,Kawhi Leonard - Points,25.5
1105,,player_points_over_under,Kawhi Leonard - Points,26.5
1106,,player_points_over_under,Kawhi Leonard - Points,27.5
1107,Paul George,player_points_over_under,Paul George - Alt Points,11.5
1108,Paul George,player_points_over_under,Paul George - Alt Points,12.5
1109,Paul George,player_points_over_under,Paul George - Alt Points,13.5
1110,Paul George,player_points_over_under,Paul George - Alt Points,14.5
1111,Paul George,player_points_over_under,Paul George - Alt Points,15.5
1112,Paul George,player_points_over_under,Paul George - Alt Points,16.5
1113,Paul George,player_points_over_under,Paul George - Alt Points,17.5
1114,Paul George,player_points_over_under,Paul George - Alt Points,18.5
1115,Paul George,player_points_over_under,Paul George - Alt Points,19.5
1116,Paul George,player_points_over_under,Paul George - Alt Points,20.5
1117,Paul George,player_points_over_under,Paul George - Alt Points,21.5
1118,Paul George,player_points_over_under,Paul George - Alt Points,22.5
1119,Paul George,player_points_over_under,Paul George - Alt Points,23.5
1120,Paul George,player_points_over_under,Paul George - Points,18.5
1121,Russell Westbrook,player_points_over_under,Russell Westbrook - Alt Points,10.5
1122,Russell Westbrook,player_points_over_under,Russell Westbrook - Alt Points,11.5
1123,Russell Westbrook,player_points_over_under,Russell Westbrook - Alt Points,12.5
1124,Russell Westbrook,player_points_over_under,Russell Westbrook - Alt Points,13.5
1125,Russell Westbrook,player_points_over_under,Russell Westbrook - Alt Points,14.5
1126,Russell Westbrook,player_points_over_under,Russell Westbrook - Alt Points,15.5
1127,Russell Westbrook,player_points_over_under,Russell Westbrook - Alt Points,16.5
1128,Russell Westbrook,player_points_over_under,Russell Westbrook - Alt Points,6.5
1129,Russell Westbrook,player_points_over_under,Russell Westbrook - Alt Points,7.5
1130,Russell Westbrook,player_points_over_under,Russell Westbrook - Alt Points,8.5
1131,Russell Westbrook,player_points_over_under,Russell Westbrook - Alt Points,9.5
1132,Russell Westbrook,player_points_over_under,Russell Westbrook - Points,11.5
1133,,player_points_over_under,Russell Westbrook - Points,12.5
