,id,full_name,first_name,last_name,is_active
2496,457,Andrew Lang,Andrew,Lang,False
2497,226,Antonio Lang,Antonio,Lang,False
2498,2591,James Lang,James,Lang,False
2499,1892,Trajan Langdon,Trajan,Langdon,False
2500,101247,Keith Langford,Keith,Langford,False
2501,1629641,Romeo Langford,Romeo,Langford,False
2502,2061,Dan Langhi,Dan,Langhi,False
2503,600005,Bob Lanier,Bob,Lanier,False
2504,77338,Stu Lantz,Stu,Lantz,False
2505,1627879,Nicolas Laprovittola,Nicolas,Laprovittola,False
2506,77339,York Larese,York,Larese,False
2507,203499,Shane Larkin,Shane,Larkin,False
2508,77341,John Laskowski,John,Laskowski,False
2509,201186,Stephane Lasme,Stephane,Lasme,False
2510,77342,Dave Lattin,Dave,Lattin,False
2511,968,Priest Lauderdale,Priest,Lauderdale,False
2512,77344,Rich Laurel,Rich,Laurel,False
2513,77345,Walt Lautenbach,Walt,Lautenbach,False
2514,203530,Joffrey Lauvergne,Joffrey,Lauvergne,False
2515,77346,Tony Lavelli,Tony,Lavelli,False
2516,77347,Bob Lavoy,Bob,Lavoy,False
2517,201151,Acie Law,Acie,Law,False
2518,1629724,Vic Law,Vic,Law,False
2519,202371,Gani Lawal,Gani,Lawal,False
2520,77348,Ed Lawrence,Ed,Lawrence,False
2521,1630639,A.J. Lawson,A.J.,Lawson,True
2522,1535,Jason Lawson,Jason,Lawson,False
2523,201951,Ty Lawson,Ty,Lawson,False
2524,1627774,Jake Layman,Jake,Layman,False
2525,77350,Dennis Layton,Dennis,Layton,False
2526,1627747,Caris LeVert,Caris,LeVert,True
2527,1628388,T.J. Leaf,T.J.,Leaf,False
2528,77351,Emanuel Leaks,Emanuel,Leaks,False
2529,77352,Hal Lear,Hal,Lear,False
2530,77353,Allen Leavell,Allen,Leavell,False
2531,77354,Jeff Lebo,Jeff,Lebo,False
2532,287,Eric Leckner,Eric,Leckner,False
2533,1629665,Jalen Lecque,Jalen,Lecque,False
2534,203495,Ricky Ledo,Ricky,Ledo,False
2535,77356,Butch Lee,Butch,Lee,False
2536,77357,Clyde Lee,Clyde,Lee,False
2537,201584,Courtney Lee,Courtney,Lee,False
2538,1627814,Damion Lee,Damion,Lee,True
2539,101135,David Lee,David,Lee,False
2540,77358,Doug Lee,Doug,Lee,False
2541,77359,George Lee,George,Lee,False
2542,77360,Greg Lee,Greg,Lee,False
2543,77361,Keith Lee,Keith,Lee,False
2544,77362,Kurk Lee,Kurk,Lee,False
2545,202723,Malcolm Lee,Malcolm,Lee,False
2546,77363,Rock Lee,Rock,Lee,False
2547,77364,Ron Lee,Ron,Lee,False
2548,77365,Russell Lee,Russell,Lee,False
2549,1630240,Saben Lee,Saben,Lee,True
2550,77366,Ed Leede,Ed,Leede,False
2551,77367,Hank Lefkowitz,Hank,Lefkowitz,False
2552,100,Tim Legler,Tim,Legler,False
2553,77369,George Lehmann,George,Lehmann,False
2554,1627215,Walt Lemon Jr.,Walt,Lemon Jr.,False
2555,203458,Alex Len,Alex,Len,True
2556,702,Voshon Lenard,Voshon,Lenard,False
2557,77371,Bob Leonard,Bob,Leonard,False
2558,77370,Gary Leonard,Gary,Leonard,False
2559,202695,Kawhi Leonard,Kawhi,Leonard,True
2560,203086,Meyers Leonard,Meyers,Leonard,False
2561,77372,Jim Les,Jim,Les,False
2562,202727,Travis Leslie,Travis,Leslie,False
2563,77373,Ronnie Lester,Ronnie,Lester,False
2564,77374,Clifford Lett,Clifford,Lett,False
2565,202720,Jon Leuer,Jon,Leuer,False
2566,77375,Andrew Levane,Andrew,Levane,False
2567,77376,Lafayette Lever,Lafayette,Lever,False
2568,77377,Cliff Levingston,Cliff,Levingston,False
2569,77385,Bobby Lewis,Bobby,Lewis,False
2570,736,Cedric Lewis,Cedric,Lewis,False
2571,77379,Fred Lewis,Fred,Lewis,False
2572,77380,Freddie Lewis,Freddie,Lewis,False
2573,77381,Grady Lewis,Grady,Lewis,False
2574,1631171,Justin Lewis,Justin,Lewis,True
2575,729,Martin Lewis,Martin,Lewis,False
2576,1641721,Maxwell Lewis,Maxwell,Lewis,True
2577,1900,Quincy Lewis,Quincy,Lewis,False
2578,77383,Ralph Lewis,Ralph,Lewis,False
2579,1740,Rashard Lewis,Rashard,Lewis,False
2580,77384,Reggie Lewis,Reggie,Lewis,False
2581,1630575,Scottie Lewis,Scottie,Lewis,False
2582,1630184,Kira Lewis Jr.,Kira,Lewis Jr.,True
2583,77386,Marcus Liberty,Marcus,Liberty,False
2584,77387,Todd Lichti,Todd,Lichti,False
2585,1630604,E.J. Liddell,E.J.,Liddell,True
2586,202732,DeAndre Liggins,DeAndre,Liggins,False
2587,77388,Bill Ligon,Bill,Ligon,False
2588,203081,Damian Lillard,Damian,Lillard,True
2589,202391,Jeremy Lin,Jeremy,Lin,False
2590,77389,Steve Lingenfelter,Steve,Lingenfelter,False
2591,175,Alton Lister,Alton,Lister,False
2592,1629642,Nassir Little,Nassir,Little,True
2593,1641726,Dereck Lively II,Dereck,Lively II,True
2594,1630587,Isaiah Livers,Isaiah,Livers,True
2595,1641753,Chris Livingston,Chris,Livingston,True
2596,988,Randy Livingston,Randy,Livingston,False
2597,2733,Shaun Livingston,Shaun,Livingston,False
2598,77392,Ron Livingstone,Ron,Livingstone,False
2599,1024,Horacio Llamas,Horacio,Llamas,False
2600,77394,Earl Lloyd,Earl,Lloyd,False
2601,77395,Lewis Lloyd,Lewis,Lloyd,False
2602,77396,Scott Lloyd,Scott,Lloyd,False
2603,77397,Bob Lochmueller,Bob,Lochmueller,False
2604,77398,Robert Lock,Robert,Lock,False
2605,77399,Darrell Lockhart,Darrell,Lockhart,False
2606,1100,Ian Lockhart,Ian,Lockhart,False
2607,77401,Kevin Loder,Kevin,Loder,False
2608,77402,Don Lofgran,Don,Lofgran,False
2609,1629155,Zach Lofton,Zach,Lofton,False
2610,1631254,Kenneth Lofton Jr.,Kenneth,Lofton Jr.,True
2611,77403,Johnny Logan,Johnny,Logan,False
2612,38,Brad Lohaus,Brad,Lohaus,False
2613,1609,Art Long,Art,Long,False
2614,3,Grant Long,Grant,Long,False
2615,1381,John Long,John,Long,False
2616,77406,Paul Long,Paul,Long,False
2617,1627848,Shawn Long,Shawn,Long,False
2618,26,Luc Longley,Luc,Longley,False
2619,1626172,Kevon Looney,Kevon,Looney,True
2620,201572,Brook Lopez,Brook,Lopez,True
2621,1732,Felipe Lopez,Felipe,Lopez,False
2622,2221,Raul Lopez,Raul,Lopez,False
2623,201577,Robin Lopez,Robin,Lopez,True
2624,943,Ryan Lorthridge,Ryan,Lorthridge,False
2625,77409,Jim Loscutoff,Jim,Loscutoff,False
2626,77410,Plummer Lott,Plummer,Lott,False
2627,77411,Kevin Loughery,Kevin,Loughery,False
2628,1629712,Didi Louzada,Didi,Louzada,False
2629,77412,Bob Love,Bob,Love,False
2630,201567,Kevin Love,Kevin,Love,True
2631,77413,Stan Love,Stan,Love,False
2632,77414,Clyde Lovellette,Clyde,Lovellette,False
2633,77415,Sidney Lowe,Sidney,Lowe,False
2634,77416,Chuck Lowery,Chuck,Lowery,False
2635,200768,Kyle Lowry,Kyle,Lowry,True
2636,1628070,Jordan Loyd,Jordan,Loyd,False
2637,77417,Al Lucas,Al,Lucas,False
2638,77418,Jerry Lucas,Jerry,Lucas,False
2639,77419,John Lucas,John,Lucas,False
2640,203564,Kalin Lucas,Kalin,Lucas,False
2641,77420,Maurice Lucas,Maurice,Lucas,False
2642,101249,John Lucas III,John,Lucas III,False
2643,77421,Ted Luckenbill,Ted,Luckenbill,False
2644,1731,Tyronn Lue,Tyronn,Lue,False
2645,77422,Jim Luisi,Jim,Luisi,False
2646,77423,Al Lujack,Al,Lujack,False
2647,77424,Phil Lumpkin,Phil,Lumpkin,False
2648,77425,Ray Lumpp,Ray,Lumpp,False
2649,1630994,Gabriel Lundberg,Gabriel,Lundberg,False
2650,1641754,Seth Lundy,Seth,Lundy,True
2651,1627789,Timothe Luwawu-Cabarrot,Timothe,Luwawu-Cabarrot,False
2652,1628399,Tyler Lydon,Tyler,Lydon,False
2653,1626168,Trey Lyles,Trey,Lyles,True
2654,248,George Lynch,George,Lynch,False
2655,77426,Kevin Lynch,Kevin,Lynch,False
2656,77427,Mike Lynn,Mike,Lynn,False
2657,1627815,Sheldon Mac,Sheldon,Mac,False
2658,1928,Todd MacCulloch,Todd,MacCulloch,False
2659,77430,Ronnie MacGilvray,Ronnie,MacGilvray,False
2660,931,Don MacLean,Don,MacLean,False
2661,77428,Mike Macaluso,Mike,Macaluso,False
2662,77429,Ed Macauley,Ed,Macauley,False
2663,203159,Scott Machado,Scott,Machado,False
2664,101178,Arvydas Macijauskas,Arvydas,Macijauskas,False
2665,77432,Ollie Mack,Ollie,Mack,False
2666,694,Sam Mack,Sam,Mack,False
2667,202714,Shelvin Mack,Shelvin,Mack,False
2668,1635,Malcolm Mackey,Malcolm,Mackey,False
2669,77435,Rudy Macklin,Rudy,Macklin,False
2670,202731,Vernon Macklin,Vernon,Macklin,False
2671,77436,Johnny Macknowski,Johnny,Macknowski,False
2672,1629133,Daryl Macon,Daryl,Macon,False
2673,1855,Mark Macon,Mark,Macon,False
2674,1629122,J.P. Macura,J.P.,Macura,False
2675,77438,Kyle Macy,Kyle,Macy,False
2676,77439,Jack Maddox,Jack,Maddox,False
2677,2432,Tito Maddox,Tito,Maddox,False
2678,1666,Gerald Madkins,Gerald,Madkins,False
2679,2058,Mark Madsen,Mark,Madsen,False
2680,77441,Norm Mager,Norm,Mager,False
2681,203705,Josh Magette,Josh,Magette,False
2682,1894,Corey Maggette,Corey,Maggette,False
2683,77442,Dave Magley,Dave,Magley,False
2684,2048,Jamaal Magloire,Jamaal,Magloire,False
2685,1630266,Will Magnay,Will,Magnay,False
2686,101133,Ian Mahinmi,Ian,Mahinmi,False
2687,77443,John Mahnken,John,Mahnken,False
2688,77444,Francis Mahoney,Francis,Mahoney,False
2689,328,Rick Mahorn,Rick,Mahorn,False
2690,105,Dan Majerle,Dan,Majerle,False
2691,200970,Renaldo Major,Renaldo,Major,False
2692,1627748,Thon Maker,Thon,Maker,False
2693,77447,Lionel Malamed,Lionel,Malamed,False
2694,1630177,Theo Maledon,Theo,Maledon,True
2695,117,Jeff Malone,Jeff,Malone,False
2696,252,Karl Malone,Karl,Malone,False
2697,77449,Moses Malone,Moses,Malone,False
2698,1074,Matt Maloney,Matt,Maloney,False
2699,77450,Steve Malovic,Steve,Malovic,False
2700,1630572,Sandro Mamukelashvili,Sandro,Mamukelashvili,True
2701,77451,Ted Manakas,Ted,Manakas,False
2702,77452,John Mandic,John,Mandic,False
2703,1630211,Karim Mane,Karim,Mane,False
2704,77453,Frank Mangiapane,Frank,Mangiapane,False
2705,986,Marcus Mann,Marcus,Mann,False
2706,1629611,Terance Mann,Terance,Mann,True
2707,1630544,Tre Mann,Tre,Mann,True
2708,330,Danny Manning,Danny,Manning,False
2709,77454,Ed Manning,Ed,Manning,False
2710,316,Richard Manning,Richard,Manning,False
2711,1630185,Nico Mannion,Nico,Mannion,False
2712,77456,Pace Mannion,Pace,Mannion,False
2713,77457,Nick Mantis,Nick,Mantis,False
2714,77459,Pete Maravich,Pete,Maravich,False
2715,77458,Peter Maravich,Peter,Maravich,False
2716,203906,Devyn Marble,Devyn,Marble,False
2717,77460,Roy Marble,Roy,Marble,False
2718,950,Stephon Marbury,Stephon,Marbury,False
2719,36,Sarunas Marciulionis,Sarunas,Marciulionis,False
2720,77462,Saul Mariaschin,Saul,Mariaschin,False
2721,77463,Jack Marin,Jack,Marin,False
2722,1890,Shawn Marion,Shawn,Marion,False
2723,1626246,Boban Marjanovic,Boban,Marjanovic,True
2724,1628374,Lauri Markkanen,Lauri,Markkanen,True
2725,200806,Damir Markota,Damir,Markota,False
2726,1752,Sean Marks,Sean,Marks,False
2727,77464,Harvey Marlatt,Harvey,Marlatt,False
2728,77465,Eric Marsh,Eric,Marsh,False
2729,77466,Jim Marsh,Jim,Marsh,False
2730,681,Donny Marshall,Donny,Marshall,False
2731,923,Donyell Marshall,Donyell,Marshall,False
2732,203088,Kendall Marshall,Kendall,Marshall,False
2733,1630230,Naji Marshall,Naji,Marshall,True
2734,101185,Rawle Marshall,Rawle,Marshall,False
2735,77467,Tom Marshall,Tom,Marshall,False
2736,77468,Vester Marshall,Vester,Marshall,False
2737,77481,Bill Martin,Bill,Martin,False
2738,77478,Bob Martin,Bob,Martin,False
2739,77469,Brian Martin,Brian,Martin,False
2740,1628997,Caleb Martin,Caleb,Martin,True
2741,201858,Cartier Martin,Cartier,Martin,False
2742,1628998,Cody Martin,Cody,Martin,True
2743,733,Cuonzo Martin,Cuonzo,Martin,False
2744,239,Darrick Martin,Darrick,Martin,False
2745,77473,Don Martin,Don,Martin,False
2746,77471,Donald Martin,Donald,Martin,False
2747,77472,Fernando Martin,Fernando,Martin,False
2748,1626185,Jarell Martin,Jarell,Martin,False
2749,77474,Jeff Martin,Jeff,Martin,False
2750,1629725,Jeremiah Martin,Jeremiah,Martin,False
2751,1630231,KJ Martin,KJ,Martin,True
2752,1629103,Kelan Martin,Kelan,Martin,False
2753,2030,Kenyon Martin,Kenyon,Martin,False
2754,2755,Kevin Martin,Kevin,Martin,False
2755,77475,Larue Martin,Larue,Martin,False
2756,77476,Mo Martin,Mo,Martin,False
2757,77477,Phil Martin,Phil,Martin,False
2758,77479,Ronald Martin,Ronald,Martin,False
2759,77480,Slater Martin,Slater,Martin,False
2760,1631213,Tyrese Martin,Tyrese,Martin,False
2761,469,Jamal Mashburn,Jamal,Mashburn,False
2762,77482,Al Masino,Al,Masino,False
2763,193,Anthony Mason,Anthony,Mason,False
2764,2046,Desmond Mason,Desmond,Mason,False
2765,1628412,Frank Mason III,Frank,Mason III,False
2766,2427,Roger Mason Jr.,Roger,Mason Jr.,False
2767,763,Tony Massenburg,Tony,Massenburg,False
2768,77483,Eddie Mast,Eddie,Mast,False
2769,1628999,Yante Maten,Yante,Maten,False
2770,1629726,Garrison Mathews,Garrison,Mathews,True
2771,1628493,Mangok Mathiang,Mangok,Mathiang,False
2772,1629751,Dakota Mathias,Dakota,Mathias,False
2773,1631097,Bennedict Mathurin,Bennedict,Mathurin,True
2774,77484,Wes Matthews,Wes,Matthews,False
2775,202083,Wesley Matthews,Wesley,Matthews,True
2776,77485,Ariel Maughan,Ariel,Maughan,False
2777,77486,Marlon Maxey,Marlon,Maxey,False
2778,1630178,Tyrese Maxey,Tyrese,Maxey,True
2779,101131,Jason Maxiell,Jason,Maxiell,False
2780,77487,Cedric Maxwell,Cedric,Maxwell,False
2781,137,Vernon Maxwell,Vernon,Maxwell,False
2782,77489,Don May,Don,May,False
2783,77490,Scott May,Scott,May,False
2784,101118,Sean May,Sean,May,False
2785,195,Lee Mayberry,Lee,Mayberry,False
2786,77492,Clyde Mayes,Clyde,Mayes,False
2787,77493,Tharon Mayes,Tharon,Mayes,False
2788,77495,Bill Mayfield,Bill,Mayfield,False
2789,77494,Ken Mayfield,Ken,Mayfield,False
2790,201953,Eric Maynor,Eric,Maynor,False
2791,201564,O.J. Mayo,O.J.,Mayo,False
2792,1630219,Skylar Mays,Skylar,Mays,True
2793,77496,Travis Mays,Travis,Mays,False
2794,77497,Matt Mazza,Matt,Mazza,False
2795,201601,Luc Mbah a Moute,Luc,Mbah a Moute,False
2796,2788,DJ Mbenga,DJ,Mbenga,False
2797,77498,Bob McAdoo,Bob,McAdoo,False
2798,203949,James Michael McAdoo,James Michael,McAdoo,False
2799,77499,Ken McBride,Ken,McBride,False
2800,1630540,Miles McBride,Miles,McBride,True
2801,1628769,Tahjere McCall,Tahjere,McCall,False
2802,203492,Ray McCallum,Ray,McCallum,False
2803,737,Bob McCann,Bob,McCann,False
2804,77500,Brendan McCann,Brendan,McCann,False
2805,77502,Mel McCants,Mel,McCants,False
2806,101119,Rashad McCants,Rashad,McCants,False
2807,77503,Mike McCarron,Mike,McCarron,False
2808,77504,Andre McCarter,Andre,McCarter,False
2809,77505,Willie McCarter,Willie,McCarter,False
2810,77506,Johnny McCarthy,Johnny,McCarthy,False
2811,77507,Howie McCarty,Howie,McCarty,False
2812,1820,Kelly McCarty,Kelly,McCarty,False
2813,962,Walter McCarty,Walter,McCarty,False
2814,1043,Amal McCaskill,Amal,McCaskill,False
2815,1627775,Patrick McCaw,Patrick,McCaw,False
2816,77509,Dwayne McClain,Dwayne,McClain,False
2817,77510,Ted 'Hound Dog' McClain,Ted 'Hound Dog',McClain,False
2818,2082,Dan McClintock,Dan,McClintock,False
2819,77512,Jack McCloskey,Jack,McCloskey,False
2820,45,George McCloud,George,McCloud,False
2821,1630644,Mac McClung,Mac,McClung,False
2822,203468,CJ McCollum,CJ,McCollum,True
2823,77513,John McConathy,John,McConathy,False
2824,77514,Paul McConnell,Paul,McConnell,False
2825,204456,T.J. McConnell,T.J.,McConnell,True
2826,77515,Keith McCord,Keith,McCord,False
2827,77516,Tim McCormick,Tim,McCormick,False
2828,1741,Jelani McCoy,Jelani,McCoy,False
2829,77517,Paul McCracken,Paul,McCracken,False
2830,200840,Chris McCray,Chris,McCray,False
2831,1622,Rodney McCray,Rodney,McCray,False
2832,77518,Scooter McCray,Scooter,McCray,False
2833,1628571,Erik McCree,Erik,McCree,False
2834,1626191,Chris McCullough,Chris,McCullough,False
2835,77520,John McCullough,John,McCullough,False
2836,723,Clint McDaniel,Clint,McDaniel,False
2837,1365,Xavier McDaniel,Xavier,McDaniel,False
2838,1630183,Jaden McDaniels,Jaden,McDaniels,True
2839,1629667,Jalen McDaniels,Jalen,McDaniels,True
2840,77523,Jim McDaniels,Jim,McDaniels,False
2841,203909,KJ McDaniels,KJ,McDaniels,False
2842,203926,Doug McDermott,Doug,McDermott,True
2843,1630253,Sean McDermott,Sean,McDermott,False
2844,77524,Ben McDonald,Ben,McDonald,False
2845,77525,Glenn McDonald,Glenn,McDonald,False
2846,1075,Michael McDonald,Michael,McDonald,False
2847,77527,Hank McDowell,Hank,McDowell,False
2848,686,Antonio McDyess,Antonio,McDyess,False
2849,77528,Jim McElroy,Jim,McElroy,False
2850,200829,Ivan McFarlin,Ivan,McFarlin,False
2851,77529,Mel McGaha,Mel,McGaha,False
2852,203956,Mitch McGary,Mitch,McGary,False
2853,201580,JaVale McGee,JaVale,McGee,True
2854,77530,Mike McGee,Mike,McGee,False
2855,77531,Bill McGill,Bill,McGill,False
2856,77532,George McGinnis,George,McGinnis,False
2857,77533,Jon McGlocklin,Jon,McGlocklin,False
2858,1631121,Bryce McGowens,Bryce,McGowens,True
2859,1503,Tracy McGrady,Tracy,McGrady,False
2860,77534,Gil McGregor,Gil,McGregor,False
2861,1630787,Cameron McGriff,Cameron,McGriff,False
2862,203585,Rodney McGruder,Rodney,McGruder,False
2863,77536,Al McGuire,Al,McGuire,False
2864,77535,Allie McGuire,Allie,McGuire,False
2865,77537,Dick McGuire,Dick,McGuire,False
2866,201187,Dominic McGuire,Dominic,McGuire,False
2867,1450,Kevin McHale,Kevin,McHale,False
2868,29,Jim McIlvaine,Jim,McIlvaine,False
2869,976,Jeff McInnis,Jeff,McInnis,False
2870,77540,Kenny McIntosh,Kenny,McIntosh,False
2871,77541,Kevin McKenna,Kevin,McKenna,False
2872,77542,Forrest McKenzie,Forrest,McKenzie,False
2873,77543,Stan McKenzie,Stan,McKenzie,False
2874,365,Derrick McKey,Derrick,McKey,False
2875,243,Aaron McKie,Aaron,McKie,False
2876,77547,Billy McKinney,Billy,McKinney,False
2877,77545,Carlton McKinney,Carlton,McKinney,False
2878,77546,Horace McKinney,Horace,McKinney,False
2879,203590,Trey McKinney-Jones,Trey,McKinney-Jones,False
2880,1628035,Alfonzo McKinnie,Alfonzo,McKinnie,False
2881,1630605,JaQuori McLaughlin,JaQuori,McLaughlin,False
2882,1629162,Jordan McLaughlin,Jordan,McLaughlin,True
2883,203463,Ben McLemore,Ben,McLemore,False
2884,77548,Mccoy McLemore,Mccoy,McLemore,False
2885,77549,George McLeod,George,McLeod,False
2886,2693,Keith McLeod,Keith,McLeod,False
2887,1728,Roshown McLeod,Roshown,McLeod,False
2888,77551,Jack McMahon,Jack,McMahon,False
2889,203,Nate McMillan,Nate,McMillan,False
2890,77553,Tom McMillen,Tom,McMillen,False
2891,77554,Jim McMillian,Jim,McMillian,False
2892,77555,Shellie McMillon,Shellie,McMillon,False
2893,77556,Mal McMullan,Mal,McMullan,False
2894,77557,Chet McNabb,Chet,McNabb,False
2895,77558,Mark McNamara,Mark,McNamara,False
2896,77559,Joe McNamee,Joe,McNamee,False
2897,202077,Jerel McNeal,Jerel,McNeal,False
2898,77560,Chris McNealy,Chris,McNealy,False
2899,77562,Bob McNeill,Bob,McNeill,False
2900,77561,Larry McNeill,Larry,McNeill,False
2901,77563,Carl McNulty,Carl,McNulty,False
2902,2101,Paul McPherson,Paul,McPherson,False
2903,77565,Cozell McQueen,Cozell,McQueen,False
2904,203895,Jordan McRae,Jordan,McRae,False
2905,77566,Thales McReynolds,Thales,McReynolds,False
2906,201177,Josh McRoberts,Josh,McRoberts,False
2907,77567,Eric McWilliams,Eric,McWilliams,False
2908,77568,George Mearns,George,Mearns,False
2909,2098,Slava Medvedenko,Slava,Medvedenko,False
2910,1577,Darnell Mee,Darnell,Mee,False
2911,201975,Jodie Meeks,Jodie,Meeks,False
2912,77570,Cliff Meely,Cliff,Meely,False
2913,77571,Scott Meents,Scott,Meents,False
2914,77572,Dick Mehen,Dick,Mehen,False
2915,77573,Don Meineke,Don,Meineke,False
2916,77574,Carl Meinhold,Carl,Meinhold,False
2917,1626257,Salah Mejri,Salah,Mejri,False
2918,203539,Gal Mekel,Gal,Mekel,False
2919,77576,Bill Melchionni,Bill,Melchionni,False
2920,77575,Gary Melchionni,Gary,Melchionni,False
2921,1629740,Nicolo Melli,Nicolo,Melli,False
2922,203097,Fab Melo,Fab,Melo,False
2923,1629001,De'Anthony Melton,De'Anthony,Melton,True
2924,77577,Ed Melvin,Ed,Melvin,False
2925,77578,Dean Meminger,Dean,Meminger,False
2926,77579,Chuck Mencel,Chuck,Mencel,False
2927,77580,John Mengelt,John,Mengelt,False
2928,77581,Ken Menke,Ken,Menke,False
2929,200822,Pops Mensah-Bonsu,Pops,Mensah-Bonsu,False
2930,1500,Ron Mercer,Ron,Mercer,False
2931,77582,Joe Meriweather,Joe,Meriweather,False
2932,77583,Porter Meriwether,Porter,Meriwether,False
2933,1630241,Sam Merrill,Sam,Merrill,True
2934,77584,Tom Meschery,Tom,Meschery,False
2935,1629002,Chimezie Metu,Chimezie,Metu,True
2936,684,Loren Meyer,Loren,Meyer,False
2937,77586,Dave Meyers,Dave,Meyers,False
2938,77587,Stan Miasek,Stan,Miasek,False
2939,77588,Larry Micheaux,Larry,Micheaux,False
2940,203995,Vasilije Micic,Vasilije,Micic,True
2941,1626175,Jordan Mickey,Jordan,Mickey,False
2942,203114,Khris Middleton,Khris,Middleton,True
2943,77589,Zigmund Mihalik,Zigmund,Mihalik,False
2944,2036,Chris Mihm,Chris,Mihm,False
2945,1628450,Eric Mika,Eric,Mika,False
2946,77590,Ed Mikan,Ed,Mikan,False
2947,600012,George Mikan,George,Mikan,False
2948,77591,Larry Mikan,Larry,Mikan,False
2949,77593,Vern Mikkelsen,Vern,Mikkelsen,False
2950,77594,Al Miksis,Al,Miksis,False
2951,101223,Aaron Miles,Aaron,Miles,False
2952,101139,CJ Miles,CJ,Miles,False
2953,2032,Darius Miles,Darius,Miles,False
2954,77596,Eddie Miles,Eddie,Miles,False
2955,1527,Marko Milic,Marko,Milic,False
2956,2545,Darko Milicic,Darko,Milicic,False
2957,77598,Nat Militzok,Nat,Militzok,False
2958,1889,Andre Miller,Andre,Miller,False
2959,292,Anthony Miller,Anthony,Miller,False
2960,77605,Bill Miller,Bill,Miller,False
2961,77603,Bob Miller,Bob,Miller,False
2962,1802,Brad Miller,Brad,Miller,False
2963,1641706,Brandon Miller,Brandon,Miller,True
2964,203121,Darius Miller,Darius,Miller,False
2965,77602,Dick Miller,Dick,Miller,False
2966,77599,Eddie Miller,Eddie,Miller,False
2967,77600,Harry Miller,Harry,Miller,False
2968,77601,Jay Miller,Jay,Miller,False
2969,1641757,Jordan Miller,Jordan,Miller,True
2970,1631159,Leonard Miller,Leonard,Miller,True
2971,1626259,Malcolm Miller,Malcolm,Miller,False
2972,2034,Mike Miller,Mike,Miller,False
2973,932,Oliver Miller,Oliver,Miller,False
2974,203113,Quincy Miller,Quincy,Miller,False
2975,397,Reggie Miller,Reggie,Miller,False
2976,77604,Walt Miller,Walt,Miller,False
2977,168,Chris Mills,Chris,Mills,False
2978,77606,John Mills,John,Mills,False
2979,201988,Patty Mills,Patty,Mills,True
2980,371,Terry Mills,Terry,Mills,False
2981,202407,Elijah Millsap,Elijah,Millsap,False
2982,200794,Paul Millsap,Paul,Millsap,False
2983,1629003,Shake Milton,Shake,Milton,True
2984,1631303,Justin Minaya,Justin,Minaya,True
2985,114,Harold Miner,Harold,Miner,False
2986,77609,Dirk Minniefield,Dirk,Minniefield,False
2987,77610,Dave Minor,Dave,Minor,False
2988,65,Greg Minor,Greg,Minor,False
2989,77612,Mark Minor,Mark,Minor,False
2990,1631169,Josh Minott,Josh,Minott,True
2991,202703,Nikola Mirotic,Nikola,Mirotic,False
2992,77613,Wat Misaka,Wat,Misaka,False
2993,1954,Jason Miskiri,Jason,Miskiri,False
2994,1630558,Davion Mitchell,Davion,Mitchell,True
2995,1628378,Donovan Mitchell,Donovan,Mitchell,True
2996,77615,Mike Mitchell,Mike,Mitchell,False
2997,77616,Murray Mitchell,Murray,Mitchell,False
2998,417,Sam Mitchell,Sam,Mitchell,False
2999,77614,Todd Mitchell,Todd,Mitchell,False
3000,203183,Tony Mitchell,Tony,Mitchell,False
3001,203502,Tony Mitchell,Tony,Mitchell,False
3002,1628513,Naz Mitrou-Long,Naz,Mitrou-Long,False
3003,77618,Steve Mix,Steve,Mix,False
3004,77619,Bill Mlkvy,Bill,Mlkvy,False
3005,1749,Cuttino Mobley,Cuttino,Mobley,False
3006,211,Eric Mobley,Eric,Mobley,False
3007,1630596,Evan Mobley,Evan,Mobley,True
3008,1630600,Isaiah Mobley,Isaiah,Mobley,True
3009,77621,Larry Moffett,Larry,Moffett,False
3010,77622,Leo Mogus,Leo,Mogus,False
3011,1737,Nazr Mohammed,Nazr,Mohammed,False
3012,2040,Jerome Moiso,Jerome,Moiso,False
3013,77623,Paul Mokeski,Paul,Mokeski,False
3014,1629690,Adam Mokoka,Adam,Mokoka,False
3015,77624,Jack Molinas,Jack,Molinas,False
3016,77625,Wayne Molis,Wayne,Molis,False
3017,77626,Sidney Moncrief,Sidney,Moncrief,False
3018,1631320,Chima Moneke,Chima,Moneke,False
3019,77627,Eric Money,Eric,Money,False
3020,2752,Sergei Monia,Sergei,Monia,False
3021,1628370,Malik Monk,Malik,Monk,True
3022,600006,Earl Monroe,Earl,Monroe,False
3023,202328,Greg Monroe,Greg,Monroe,False
3024,77628,Rodney Monroe,Rodney,Monroe,False
3025,1626242,Luis Montero,Luis,Montero,False
3026,77630,Howie Montgomery,Howie,Montgomery,False
3027,376,Eric Montross,Eric,Montross,False
3028,1630541,Moses Moody,Moses,Moody,True
3029,200081,Jamario Moon,Jamario,Moon,False
3030,1629875,Xavier Moon,Xavier,Moon,False
3031,77631,Jim Mooney,Jim,Mooney,False
3032,1629760,Matt Mooney,Matt,Mooney,False
3033,77632,Andre Moore,Andre,Moore,False
3034,1628500,Ben Moore,Ben,Moore,False
3035,202734,E'Twaun Moore,E'Twaun,Moore,False
3036,77634,Jackie Moore,Jackie,Moore,False
3037,77633,Johnny Moore,Johnny,Moore,False
3038,77635,Lowes Moore,Lowes,Moore,False
